Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo,Car_Age
764.0,KIA,Optima,2016,Sedan,1,Petrol,,30157,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
784.0,HONDA,Civic,2017,Sedan,1,Petrol,,36340,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,3
1598.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,,175614,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,12
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,534501,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
831.0,SSANGYONG,Actyon,2017,Jeep,1,Diesel,,61506,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
765.0,HYUNDAI,Tucson,2015,Jeep,1,Diesel,,146948,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
1058.0,LEXUS,RX 450,2012,Jeep,1,Hybrid,,236016,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,8
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,275240,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,0,,10
0.0001,FORD,Transit,1996,Goods wagon,0,Diesel,2.5,230000,4,Manual,Rear,2026-03-02 00:00:00,Left wheel,White,2,1.0,24
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,280016,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
562.0,CHEVROLET,Cruze,2015,Sedan,0,Petrol,1.4,75000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,10,1.0,5
843.0,TOYOTA,Prius,2008,Sedan,0,Hybrid,,112500,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Green,6,,12
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Petrol,,146395,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Grey,12,,6
1677.0,FORD,Transit,2003,Microbus,1,Diesel,2.0,195000,6,Manual,Front,2026-03-02 00:00:00,Left wheel,Yellow,4,1.0,17
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,539937,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
749.0,KIA,Optima,2014,Sedan,1,Petrol,,206211,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,6
0.0001,HONDA,FIT,2006,Hatchback,0,Petrol,,185000,4,Manual,Front,2026-05-04 00:00:00,Right-hand drive,White,2,,14
919.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Diesel,,171221,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,8
730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,,35398,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,4
0.0001,BMW,X5,2004,Jeep,1,Petrol,,141454,8,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,16,,16
761.0,TOYOTA,Prius,2010,Hatchback,0,Hybrid,,146000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,10
1268.0,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,,128000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Black,6,,8
915.0,BMW,X5,2014,Jeep,1,Diesel,,141384,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Blue,0,,6
0.0001,TOYOTA,Camry,2007,Sedan,0,Hybrid,,208800,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,13
687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,50008,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
638.0,SSANGYONG,REXTON,2014,Jeep,1,Diesel,,67861,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Carnelian red,4,,6
0.0001,HONDA,FIT,2006,Hatchback,0,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,4,,14
0.0001,HONDA,Civic,2003,Sedan,0,Petrol,,242000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,2,,17
650.0,CHEVROLET,Cruze,2016,Sedan,0,Petrol,,182880,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,4
0.0001,TOYOTA,Prius,2015,Hatchback,0,Hybrid,,22720,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,5
0.0001,BMW,X5,2008,Jeep,1,Diesel,3.0,213000,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,8,1.0,12
831.0,HONDA,Civic,2018,Hatchback,1,Petrol,,17223,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,2
528.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,80856,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,6
585.0,HYUNDAI,Elantra,2013,Hatchback,1,Petrol,,93650,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,7
934.0,TOYOTA,Camry,2015,Sedan,0,Petrol,,156800,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,5
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,123898,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
0.0001,TOYOTA,Prius,2013,Hatchback,0,Hybrid,,216386,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,6,,7
696.0,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,,138742,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,7
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,260771,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,10
810.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,,70220,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
0.0001,TOYOTA,Prius,2011,Hatchback,1,Petrol,,268800,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Silver,6,,9
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,130478,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
642.0,HYUNDAI,Sonata,2012,Sedan,1,LPG,,36545,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,256768,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,,94000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,6
0.0001,TOYOTA,Camry,2008,Sedan,1,Hybrid,,268800,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,12,,12
730.0,SSANGYONG,Actyon,2016,Jeep,1,Petrol,,121025,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,4
779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,,124912,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,7
1363.0,LEXUS,GX 460,2012,Jeep,1,Petrol,,255406,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
247.0,HONDA,FIT,2014,Hatchback,1,Hybrid,,102082,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,6
781.0,TOYOTA,Camry,2012,Sedan,0,Hybrid,,120000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Carnelian red,6,,8
0.0001,TOYOTA,Prius,2007,Sedan,0,Hybrid,,156000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,13
765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,616691,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
0.0001,TOYOTA,Highlander,2008,Jeep,0,Hybrid,,128487,8,Variator,4x4,2026-05-04 00:00:00,Left wheel,Black,8,,12
1624.0,MERCEDES-BENZ,E 350,2009,Sedan,1,Diesel,,109139,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,11
0.0001,TOYOTA,Prius,2014,Sedan,0,Hybrid,,160960,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,0,,6
1077.0,HONDA,Civic,2019,Universal,1,Petrol,,5492,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,1
0.0001,BMW,X5,2000,Jeep,1,CNG,,198000,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,6,,20
0.0001,TOYOTA,Prius,2012,Sedan,1,Hybrid,,165000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,8
639.0,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,,129927,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,6
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,,200179,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,6
0.0001,TOYOTA,Prius,2014,Hatchback,0,Hybrid,,107000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Carnelian red,12,,6
1327.0,TOYOTA,Camry,2018,Sedan,1,Petrol,,54786,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,2
0.0001,BMW,X5,2008,Jeep,1,Petrol,,200000,8,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Grey,8,,12
584.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,110685,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,,158787,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,9
442.0,TOYOTA,Prius,2017,Sedan,1,Hybrid,,47672,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,3
891.0,HYUNDAI,Tucson,2016,Jeep,1,Diesel,,92487,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
1273.0,SSANGYONG,REXTON,2009,Jeep,1,Diesel,,116092,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,11
765.0,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,,110000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
919.0,BMW,X5,2012,Jeep,1,Diesel,,103458,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,0,,8
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,596900,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,4
586.0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,,99000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,7,,8
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Petrol,,146395,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Grey,12,,6
697.0,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8,71777,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,10,1.0,5
518.0,TOYOTA,Camry,2016,Jeep,1,Hybrid,,39741,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,4
584.0,VOLKSWAGEN,Jetta,2014,Sedan,1,Diesel,,69248,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,6
1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,,219030,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,6
749.0,HYUNDAI,Santa FE,2014,Jeep,1,Petrol,,87000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,6
502.0,HONDA,FIT,2013,Hatchback,1,Petrol,,55000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Golden,4,,7
880.0,HYUNDAI,Elantra,2018,Sedan,1,Petrol,,53000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,2
862.0,HYUNDAI,H1,2011,Universal,1,Diesel,,180000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Yellow,4,,9
836.0,SSANGYONG,Actyon,2010,Sedan,1,Diesel,,125000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
761.0,TOYOTA,Prius,2010,Hatchback,0,Hybrid,,241000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,135264,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
753.0,HYUNDAI,Sonata,2012,Sedan,1,Hybrid,,259934,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,12,,8
1249.0,TOYOTA,Camry,2017,Sedan,1,Petrol,,60117,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,3
1018.0,MERCEDES-BENZ,ML 350,2011,Jeep,1,Diesel,,0,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,9
0.0001,FORD,Transit,1999,Microbus,0,Diesel,2.5,326432,4,Manual,Rear,2026-03-02 00:00:00,Left wheel,Red,2,1.0,21
0.0001,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,,100000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,White,6,,7
890.0,KIA,Optima,2016,Sedan,1,Petrol,,31117,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
915.0,BMW,X5,2014,Jeep,1,Diesel,,0,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,6
0.0001,VOLKSWAGEN,Jetta,2013,Sedan,1,Hybrid,1.4,132399,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,8,1.0,7
1017.0,HYUNDAI,Sonata,2017,Sedan,1,Petrol,,19080,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,3
915.0,BMW,X5,2014,Jeep,1,Diesel,,0,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,6
934.0,TOYOTA,RAV 4,2015,Jeep,1,Petrol,,149019,4,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,0,,5
777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,122614,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,6
640.0,FORD,Fusion,2013,Sedan,1,Hybrid,,141000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Carnelian red,8,,7
0.0001,KIA,Optima,2011,Sedan,1,Petrol,,83000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Carnelian red,12,,9
765.0,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,,121390,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
833.0,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,,208082,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
0.0001,BMW,X5,2012,Jeep,1,Diesel,3.0,198211,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Grey,12,1.0,8
1266.0,TOYOTA,Aqua,2014,Sedan,0,Hybrid,,108000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,4,,6
836.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,,200221,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
1017.0,HYUNDAI,Sonata,2017,Sedan,1,Petrol,,64652,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,3
1277.0,HYUNDAI,Sonata,2018,Sedan,1,Petrol,,11314,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,2
0.0001,HONDA,FIT,2003,Hatchback,0,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Red,4,,17
503.0,TOYOTA,Aqua,2012,Hatchback,1,Petrol,,68000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,8
1292.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,153616,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,4
0.0001,VOLKSWAGEN,Jetta,2017,Sedan,0,Petrol,1.4,55000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,10,1.0,3
0.0001,HONDA,FIT,2004,Hatchback,0,LPG,,245000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,2,,16
585.0,HYUNDAI,Elantra,2013,Hatchback,1,Petrol,,206400,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,6,,7
528.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,73628,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
639.0,SSANGYONG,REXTON,2014,Jeep,1,Diesel,,90000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,6
1172.0,MERCEDES-BENZ,ML 350,2011,Jeep,1,Petrol,,186542,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,9
642.0,HYUNDAI,Tucson,2012,Jeep,1,Diesel,,162300,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,8
0.0001,TOYOTA,Prius,2007,Hatchback,1,Hybrid,,297600,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Sky blue,6,,13
1273.0,TOYOTA,Camry,2015,Sedan,1,Petrol,,117451,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,5
1347.0,HYUNDAI,H1,2008,Minivan,1,Diesel,,92605,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,12
1850.0,MERCEDES-BENZ,ML 350,2008,Jeep,1,Diesel,,366869,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,12
836.0,HYUNDAI,Sonata,2010,Sedan,1,Petrol,,51476,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
481.0,HYUNDAI,Sonata,2017,Sedan,1,Hybrid,,138459,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,3
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,517559,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,4
765.0,SSANGYONG,REXTON,2015,Jeep,1,Diesel,,102118,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,5
781.0,TOYOTA,Camry,2012,Sedan,1,Petrol,,277906,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,8
645.0,TOYOTA,Prius,2011,Jeep,1,Hybrid,,415150,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,9
1111.0,HONDA,FIT,2012,Hatchback,1,Hybrid,,83000,4,Tiptronic,Front,2026-05-04 00:00:00,Right-hand drive,Green,12,,8
1079.0,HYUNDAI,Santa FE,2018,Jeep,1,Diesel,,49396,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,2
1017.0,HYUNDAI,Sonata,2017,Sedan,1,LPG,,319682,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,3
503.0,HONDA,FIT,2012,Hatchback,0,Petrol,,216000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,8
0.0001,TOYOTA,Aqua,2013,Sedan,0,Hybrid,,121000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,6,,7
3743.0,BMW,X5,2003,Jeep,1,Petrol,,58000,8,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Blue,8,,17
1058.0,TOYOTA,Highlander,2012,Jeep,1,Hybrid,,157211,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,12,,8
0.0001,FORD,Transit,1991,Microbus,0,Diesel,,4911,4,Manual,Rear,2026-05-04 00:00:00,Left wheel,Orange,1,,29
0.0001,FORD,Transit,1998,Goods wagon,0,Diesel,,1000,1,Manual,Rear,2026-05-04 00:00:00,Left wheel,White,1,,22
481.0,FORD,Fusion,2017,Sedan,1,Hybrid,,79578,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,3
531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,107523,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
779.0,TOYOTA,Camry,2013,Sedan,0,Petrol,,98000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,7
0.0001,TOYOTA,RAV 4,2008,Jeep,0,Petrol,,135000,4,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,8,,12
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,398069,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,155821,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,10
1678.0,FORD,Transit,2002,Microbus,0,Diesel,2.0,190000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,Silver,1,1.0,18
1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,,119379,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,9
0.0001,TOYOTA,Prius,2014,Sedan,1,Petrol,,150000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,8,,6
730.0,SSANGYONG,Actyon,2016,Jeep,1,Petrol,,83804,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,4
528.0,HYUNDAI,Elantra,2014,Sedan,1,Diesel,,32844,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,6
639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,401021,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,115312,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,6
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,510225,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
0.0001,KIA,Optima,2017,Sedan,0,Petrol,,140800,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,3
1051.0,KIA,Optima,2016,Sedan,0,Petrol,,910000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,4
595.0,TOYOTA,Aqua,2015,Hatchback,1,Petrol,,122637,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,5
586.0,CHEVROLET,Cruze,2012,Sedan,0,Petrol,,129023,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,8
890.0,KIA,Optima,2016,Sedan,1,Petrol,,417767,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,,190549,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,7
645.0,HONDA,Civic,2011,Sedan,1,Petrol,,106000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,9
0.0001,HONDA,FIT,2011,Hatchback,0,Hybrid,,128000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Black,6,,9
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,,125047,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,9
431.0,FORD,Fusion,2016,Sedan,1,Hybrid,,89202,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,4
0.0001,MERCEDES-BENZ,E 350,2007,Sedan,1,Petrol,,238400,6,Tiptronic,Rear,2026-05-04 00:00:00,Left wheel,Silver,8,,13
394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,398069,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
836.0,HYUNDAI,Santa FE,2010,Jeep,1,Diesel,,174000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
0.0001,TOYOTA,Prius,2011,Sedan,0,Hybrid,,100006,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,10,,9
830.0,TOYOTA,Aqua,2019,Hatchback,1,Petrol,,25000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,1
1018.0,BMW,X5,2011,Jeep,1,Petrol,3.0,129600,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,1.0,9
0.0001,TOYOTA,Prius,2007,Sedan,0,Hybrid,,108000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Red,4,,13
779.0,FORD,Fusion,2013,Sedan,1,Petrol,,49016,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,7
531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,41279,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
501.0,TOYOTA,Aqua,2014,Hatchback,1,Petrol,,38161,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,6
831.0,TOYOTA,Aqua,2018,Hatchback,1,Petrol,,2000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,2
583.0,HYUNDAI,Elantra,2011,Sedan,1,Petrol,,124892,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,9
308.0,TOYOTA,Aqua,2015,Hatchback,1,Hybrid,,160841,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
777.0,TOYOTA,Camry,2014,Sedan,0,Petrol,,75419,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,0,,6
0.0001,FORD,Fusion,2017,Sedan,0,Hybrid,,40000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,3
878.0,TOYOTA,Prius,2009,Hatchback,0,Hybrid,,162024,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,8,,11
777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,,55811,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,354569,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,4
751.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,,107000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,7
707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,,119194,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
475.0,CHEVROLET,Cruze,2012,Sedan,1,Petrol,1.4,158000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,1.0,8
777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,,97000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,8,,6
442.0,TOYOTA,Prius,2017,Sedan,1,Hybrid,,47672,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,3
562.0,CHEVROLET,Cruze,2015,Sedan,1,Petrol,1.4,37000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Brown,8,1.0,5
690.0,TOYOTA,Aqua,2016,Hatchback,1,Petrol,,25807,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,102138,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
781.0,TOYOTA,Camry,2012,Sedan,1,Petrol,,85000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,8
781.0,VOLKSWAGEN,Jetta,2012,Sedan,1,Petrol,2.5,70000,5,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,10,1.0,8
0.0001,FORD,Transit,2000,Goods wagon,0,Diesel,2.5,190000,4,Manual,Rear,2026-05-04 00:00:00,Left wheel,White,6,1.0,20
0.0001,TOYOTA,RAV 4,2005,Hatchback,0,Petrol,,273094,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,15
