Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Turbo,Car_Age
31988,394.0,TOYOTA,Camry,2014,Sedan,0,Hybrid,,51000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,6
21012,456.0,TOYOTA,Camry,2015,Sedan,0,Hybrid,,89000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,5
10663,1266.0,HONDA,FIT,2014,Hatchback,0,Hybrid,,114000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,White,8,,6
11900,1677.0,FORD,Transit,2003,Microbus,1,Diesel,2.0,195000,6,Manual,Front,2026-03-02 00:00:00,Left wheel,Yellow,4,1.0,17
17249,697.0,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8,55000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,10,1.0,5
11604,0.0001,HONDA,FIT,2010,Hatchback,0,Hybrid,,157000,4,Tiptronic,Front,2026-05-04 00:00:00,Right-hand drive,White,2,,10
14113,862.0,VOLKSWAGEN,Jetta,2011,Sedan,1,Petrol,,156800,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,9
11917,0.0001,HONDA,FIT,2011,Hatchback,0,Hybrid,,188000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Blue,8,,9
12777,640.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,,162558,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,7
23521,781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,,83000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Silver,10,,8
12544,645.0,TOYOTA,Prius,2011,Hatchback,0,Hybrid,,284678,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,9
9722,473.0,CHEVROLET,Cruze,2014,Sedan,0,Petrol,1.4,121000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Green,10,1.0,6
3450,831.0,HYUNDAI,Sonata,2011,Sedan,1,Hybrid,,224349,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,0,,9
1882,308.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,,263392,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,12,,6
15991,1408.0,FORD,Transit,2007,Microbus,0,Diesel,2.2,280000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,White,2,1.0,13
11133,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,179381,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
34184,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Petrol,,133000,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,8
21169,781.0,CHEVROLET,Cruze,2018,Sedan,0,Petrol,1.4,25304,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Brown,8,1.0,2
13485,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,72369,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
81539,1935.0,LEXUS,GX 460,2016,Jeep,1,Petrol,,155976,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,0,,4
20005,531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,147718,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,8
11917,0.0001,TOYOTA,Camry,2007,Sedan,0,Hybrid,,200000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,13
14009,595.0,TOYOTA,Aqua,2015,Hatchback,1,Petrol,,137350,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
21730,831.0,HYUNDAI,Elantra,2017,Sedan,1,LPG,,32510,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,3
80911,1325.0,HYUNDAI,H1,2019,Minivan,1,Diesel,,25541,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,1
25299,642.0,HYUNDAI,Tucson,2012,Jeep,1,Diesel,,160000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,8
7213,880.0,CHEVROLET,Cruze,2018,Sedan,1,Diesel,,28515,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,2
18817,0.0001,TOYOTA,Prius,2011,Sedan,1,Hybrid,,160000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,9
61499,1077.0,HYUNDAI,Tucson,2019,Jeep,1,Diesel,,1217,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,1
17249,0.0001,TOYOTA,Prius,2010,Sedan,0,Hybrid,,256000,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,1,,10
17249,0.0001,TOYOTA,Prius,2011,Hatchback,0,Hybrid,,141000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,6,,9
51225,1017.0,HYUNDAI,Sonata,2017,Sedan,1,Petrol,,58414,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,3
49798,765.0,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,,93555,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
17249,585.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,,64800,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,7
19444,0.0001,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8,102400,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,8,1.0,5
15367,878.0,TOYOTA,Prius,2009,Hatchback,0,Hybrid,,174000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Blue,8,,11
4861,1055.0,TOYOTA,Highlander,2013,Jeep,1,Petrol,,125605,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,7
14583,919.0,BMW,X5,2012,Jeep,1,Diesel,,229966,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
36827,1249.0,HYUNDAI,H1,2017,Universal,1,Diesel,,137000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
21639,1172.0,TOYOTA,Highlander,2011,Sedan,1,Hybrid,,368064,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,12,,9
9,0.0001,TOYOTA,Prius,2005,Sedan,0,Hybrid,,18000,1,Automatic,4x4,2026-05-04 00:00:00,Left wheel,White,5,,15
40340,730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,,59272,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
10976,503.0,HONDA,FIT,2012,Hatchback,0,Petrol,,216000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,8
18688,707.0,HYUNDAI,Santa FE,2011,Jeep,1,Diesel,,143166,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
28830,629.0,HYUNDAI,Elantra,2015,Sedan,1,Petrol,,68243,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
23834,697.0,FORD,Transit,2012,Microbus,0,Diesel,2.2,141000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,White,2,1.0,8
16621,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,,119379,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,9
11917,530.0,HYUNDAI,Elantra,2013,Sedan,1,Petrol,,31691,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,7
15994,777.0,TOYOTA,Camry,2014,Sedan,0,Petrol,,1440000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,6
18817,609.0,TOYOTA,Camry,2018,Sedan,1,Hybrid,,35058,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,2
21953,0.0001,HYUNDAI,Sonata,2013,Sedan,0,Hybrid,2.4,20000,2,Tiptronic,Front,2026-05-04 00:00:00,Right-hand drive,Black,4,1.0,7
13808,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,38206,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
16151,586.0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,,110990,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,8,,8
22947,836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,171344,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,10
25089,777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,,125000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,6
5488,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,,109798,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,6
13956,603.0,LEXUS,RX 450,2015,Jeep,1,Hybrid,,143619,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,5
9418,765.0,HYUNDAI,Sonata,2015,Sedan,1,Petrol,,676825,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
1725,584.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,,107155,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,6
4547,1598.0,MERCEDES-BENZ,ML 350,2008,Jeep,1,Diesel,,213998,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,12,,12
21285,502.0,TOYOTA,Aqua,2013,Hatchback,1,Petrol,,52500,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,7
29793,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,,219030,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,6
862,333.0,FORD,Fusion,2014,Sedan,1,Hybrid,,186048,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,6
35570,877.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,,97880,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
24148,749.0,HYUNDAI,Tucson,2014,Jeep,1,Petrol,,128000,4,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Red,8,,6
706,585.0,TOYOTA,Prius,2013,Hatchback,1,Hybrid,,105328,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,7
22580,308.0,TOYOTA,Prius,2014,Sedan,1,Hybrid,,160000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,6
4861,779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,,136861,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,12,,7
12858,0.0001,TOYOTA,Prius,2008,Sedan,0,Hybrid,,210452,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Silver,8,,12
8154,1236.0,HONDA,FIT,2011,Sedan,0,Petrol,,185000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Black,2,,9
4861,333.0,FORD,Fusion,2014,Sedan,1,Hybrid,,137328,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,6
36065,1018.0,BMW,X5,2011,Jeep,1,Petrol,3.0,129600,6,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,1.0,9
24775,0.0001,FORD,Fusion,2013,Sedan,1,Petrol,1.6,46000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,8,1.0,7
15257,707.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,,163374,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,9
38213,1079.0,HONDA,Civic,2018,Sedan,1,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,2
44134,730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,,48910,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
9565,784.0,HONDA,Civic,2017,Sedan,1,Petrol,,58282,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,12,,3
348,0.0001,VOLKSWAGEN,Jetta,1999,Sedan,0,CNG,,284000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,White,4,,21
12544,1024.0,VOLKSWAGEN,Jetta,2010,Sedan,1,Petrol,,110000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,6,,10
24148,0.0001,BMW,X5,2007,Jeep,1,Petrol,,210000,8,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,8,,13
100,0.0001,HYUNDAI,Sonata,2013,Sedan,1,Petrol,,77000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,8,,7
10663,1236.0,HONDA,FIT,2011,Sedan,1,Hybrid,,127000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Black,2,,9
44247,765.0,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,,153958,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
19444,650.0,VOLKSWAGEN,Jetta,2016,Sedan,0,Petrol,1.4,36000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,6,1.0,4
11917,0.0001,TOYOTA,Prius,2008,Sedan,0,Hybrid,,200000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,0,,12
54157,900.0,HONDA,Civic,2015,Sedan,1,Petrol,,78006,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,5
49889,770.0,HYUNDAI,Tucson,2016,Jeep,1,Diesel,,71867,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
9408,988.0,TOYOTA,Prius,2007,Hatchback,0,Hybrid,,113000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Sky blue,8,,13
22894,779.0,TOYOTA,Camry,2013,Sedan,0,Petrol,,101000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,10,,7
18189,586.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,136000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Black,8,,8
70,0.0001,FORD,Transit,2007,Goods wagon,0,Diesel,2.4,350000,4,Manual,Rear,2026-05-04 00:00:00,Left wheel,White,0,1.0,13
10976,1266.0,HONDA,FIT,2014,Hatchback,0,Hybrid,,121000,4,Variator,Front,2026-05-04 00:00:00,Right-hand drive,Silver,0,,6
40769,1091.0,TOYOTA,RAV 4,2016,Jeep,0,Petrol,,99200,4,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,10,,4
12231,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,,348486,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,5
51746,1249.0,TOYOTA,RAV 4,2017,Jeep,1,Petrol,,34454,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Carnelian red,12,,3
17035,707.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,,200867,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,9
27654,629.0,HYUNDAI,Elantra,2015,Sedan,1,Petrol,,87534,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,5
17719,0.0001,KIA,Optima,2013,Sedan,1,Petrol,2.0,91000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,8,1.0,7
14081,1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,,124850,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,10
2666,900.0,HYUNDAI,Sonata,2015,Sedan,1,Petrol,,234618,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,12,,5
14740,645.0,TOYOTA,Prius,2011,Hatchback,0,Hybrid,,161000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Blue,11,,9
59586,0.0001,TOYOTA,RAV 4,2017,Jeep,0,Petrol,,32000,6,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,10,,3
18817,397.0,TOYOTA,Prius,2016,Sedan,1,Hybrid,,80000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,4
11563,687.0,HYUNDAI,Elantra,2010,Sedan,1,Petrol,,130814,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
45376,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,109446,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
15681,0.0001,TOYOTA,RAV 4,2002,Jeep,0,Petrol,,140000,4,Manual,4x4,2026-05-04 00:00:00,Left wheel,Silver,8,,18
33707,877.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,,143544,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,3
12544,0.0001,FORD,Transit,1999,Microbus,0,Diesel,,0,4,Manual,Rear,2026-03-02 00:00:00,Left wheel,White,0,,21
11604,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,418369,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
17876,0.0001,HYUNDAI,Elantra,2013,Sedan,0,Petrol,,84800,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,8,,7
18189,0.0001,MERCEDES-BENZ,E 350,2006,Sedan,1,Petrol,,220000,6,Tiptronic,Rear,2026-05-04 00:00:00,Left wheel,Silver,12,,14
44247,1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,,51831,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,4
71503,607.0,TOYOTA,Camry,2019,Sedan,0,Hybrid,2.5,3000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,8,1.0,1
4077,1363.0,LEXUS,GX 460,2012,Jeep,1,Petrol,,150909,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,8
13172,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,547288,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,4
20883,707.0,SSANGYONG,Actyon,2011,Jeep,1,Diesel,,102000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,9
25402,638.0,SSANGYONG,REXTON,2014,Jeep,1,Diesel,,67861,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Carnelian red,4,,6
9095,1236.0,HONDA,FIT,2011,Hatchback,0,Hybrid,,14590,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Grey,0,,9
2666,585.0,HYUNDAI,Elantra,2013,Coupe,1,Petrol,,89962,4,Automatic,Front,2026-03-02 00:00:00,Left wheel,Blue,12,,7
87497,0.0001,TOYOTA,Camry,2019,Sedan,1,Petrol,,25000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,12,,1
5018,779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,,190549,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,7
12231,0.0001,HYUNDAI,Tucson,2008,Jeep,0,Petrol,,270000,4,Manual,4x4,2026-05-04 00:00:00,Left wheel,Black,4,,12
20005,531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,,36239,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,4,,8
5018,779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,,190549,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,7
13068,836.0,SSANGYONG,Actyon,2010,Jeep,1,Diesel,,127500,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
1019,900.0,HYUNDAI,Santa FE,2015,Jeep,1,Petrol,,245653,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,5
17249,0.0001,HYUNDAI,Sonata,2011,Sedan,1,LPG,,72000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Silver,0,,9
39201,517.0,TOYOTA,Highlander,2014,Sedan,1,Hybrid,,166560,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Black,12,,6
36235,585.0,HONDA,Civic,2013,Sedan,1,Petrol,,87000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Blue,4,,7
25299,707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,,134312,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,9
19124,502.0,HONDA,FIT,2013,Hatchback,1,Hybrid,,94500,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,4,,7
18503,585.0,HYUNDAI,Elantra,2013,Sedan,0,Petrol,,117000,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,Grey,8,,7
14113,0.0001,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,,111111,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Green,4,,8
32035,640.0,SSANGYONG,REXTON,2013,Jeep,1,Diesel,,152847,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,7
14376,769.0,HYUNDAI,Santa FE,2011,Jeep,1,Diesel,,78305,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,9
6899,0.0001,HONDA,FIT,2003,Sedan,0,Petrol,,155000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Blue,6,,17
5488,1077.0,HYUNDAI,Elantra,2019,Sedan,1,Petrol,,29496,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,12,,1
18817,586.0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,,1000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Grey,12,,8
3450,831.0,HYUNDAI,Sonata,2011,Sedan,1,Hybrid,,224349,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Grey,0,,9
25,0.0001,HONDA,FIT,2005,Hatchback,0,Petrol,,157000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,Silver,4,,15
7997,0.0001,VOLKSWAGEN,Jetta,2003,Sedan,1,Petrol,,137000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,Black,8,,17
38888,1249.0,TOYOTA,RAV 4,2017,Jeep,0,Petrol,,50000,4,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,10,,3
1019,765.0,HYUNDAI,Tucson,2015,Jeep,1,Petrol,,0,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,5
7150,1111.0,HONDA,FIT,2012,Hatchback,0,Petrol,,129000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,White,4,,8
59272,0.0001,MERCEDES-BENZ,ML 350,2012,Jeep,1,Diesel,3.0,131000,6,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Grey,10,1.0,8
14426,645.0,HYUNDAI,Elantra,2011,Sedan,0,Petrol,,195200,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,12,,9
15994,1172.0,MERCEDES-BENZ,E 350,2011,Coupe,1,Diesel,,170429,6,Automatic,Rear,2026-03-02 00:00:00,Left wheel,Silver,12,,9
11133,382.0,KIA,Optima,2014,Sedan,1,Hybrid,,88000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,10,,6
18189,1620.0,TOYOTA,RAV 4,2006,Jeep,0,Diesel,2.2,198000,4,Manual,4x4,2026-05-04 00:00:00,Left wheel,Black,4,1.0,14
81539,1360.0,LEXUS,GX 460,2013,Jeep,1,Petrol,,76800,12,Tiptronic,4x4,2026-05-04 00:00:00,Left wheel,Black,0,,7
8624,642.0,CHEVROLET,Cruze,2012,Sedan,1,Diesel,,62649,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,8
21953,0.0001,HYUNDAI,Elantra,2016,Sedan,1,Petrol,,77600,4,Tiptronic,Front,2026-05-04 00:00:00,Left wheel,White,12,,4
8154,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,502500,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,6
21181,836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,168126,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,10
15681,1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,,275240,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Silver,0,,10
39458,730.0,SSANGYONG,Actyon,2016,Jeep,1,Diesel,,70259,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
31581,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,96893,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
20385,0.0001,TOYOTA,Prius,2013,Hatchback,0,Hybrid,,134720,4,Variator,Front,2026-05-04 00:00:00,Left wheel,Blue,6,,7
12287,1047.0,HYUNDAI,Elantra,2007,Sedan,1,Petrol,,39079,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,13
20266,1099.0,SSANGYONG,REXTON,2010,Jeep,1,Diesel,,217000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
16283,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,,55225,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
71503,1360.0,LEXUS,GX 460,2013,Jeep,1,Petrol,,111000,8,Automatic,4x4,2026-05-04 00:00:00,Left wheel,Brown,12,,7
8467,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,,490516,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Orange,4,,6
27654,836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,,84154,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,10
2509,585.0,HYUNDAI,Elantra,2013,Hatchback,1,Petrol,,279182,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Red,12,,7
3763,1053.0,MERCEDES-BENZ,ML 350,2014,Jeep,1,Petrol,,94362,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,White,12,,6
19864,629.0,HYUNDAI,Elantra,2015,Sedan,1,Diesel,,52313,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,5
15000,0.0001,VOLKSWAGEN,Jetta,2009,Sedan,1,Diesel,2.0,300000,4,Manual,Front,2026-05-04 00:00:00,Left wheel,White,12,1.0,11
13642,1185.0,HYUNDAI,H1,2009,Minivan,1,Diesel,,75631,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,11
17249,697.0,HYUNDAI,Elantra,2015,Sedan,0,Petrol,,84291,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,0,,5
10663,1185.0,HYUNDAI,H1,2009,Minivan,1,Diesel,,85241,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,11
25083,730.0,HYUNDAI,Elantra,2016,Sedan,1,Diesel,,133200,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
2430,1598.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,,175614,6,Automatic,Rear,2026-05-04 00:00:00,Left wheel,Black,12,,12
15524,640.0,HYUNDAI,Tucson,2013,Jeep,1,Diesel,,52303,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,7
34607,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,,27000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,4,,6
18817,0.0001,HYUNDAI,Elantra,2011,Sedan,1,Hybrid,,60000,4,Variator,Front,2026-05-04 00:00:00,Left wheel,White,8,,9
14113,761.0,TOYOTA,Prius,2010,Hatchback,0,Hybrid,,169000,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Silver,12,,10
10506,1266.0,TOYOTA,Aqua,2014,Sedan,0,Hybrid,,87000,4,Automatic,Front,2026-05-04 00:00:00,Right-hand drive,White,2,,6
44558,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,,120337,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,Black,4,,4
30596,730.0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,,71672,4,Automatic,Front,2026-05-04 00:00:00,Left wheel,White,4,,4
